pid - plain text,year,dept,,
117721,2013,Ingram School of Nursing,,
117404,2013,Ingram School of Nursing,,
117692,2013,Department of Psychology,,
117426,2013,Department of Psychology,,
117427,2013,School of Dietetics and Human Nutrition,,
117647,2013,School of Dietetics and Human Nutrition,,
117657,2013,Department of Biology,,
117428,2013,Department of Biology,,
116849,2013,Department of Biology,,
117429,2013,Department of Biology,,
117759,2013,Department of Biology,,
116851,2013,Department of Physiology,,
117430,2013,Department of Physiology,,
117733,2013,Department of Physiology,,
117737,2013,Department of Biomedical Engineering,,
117431,2013,Department of Biomedical Engineering,,
116854,2013,Department of Human Genetics,,
117432,2013,Department of Human Genetics,,
117724,2013,Department of Human Genetics,,
116856,2013,Department of Human Genetics,,
117433,2013,Department of Human Genetics,,
117691,2013,Department of Human Genetics,,
116858,2013,Integrated Program in Neuroscience,,
117434,2013,Integrated Program in Neuroscience,,
117669,2013,Integrated Program in Neuroscience,,
117745,2013,Department of Educational and Counselling Psychology,,
117435,2013,Department of Educational and Counselling Psychology,,
117623,2013,Institute of Islamic Studies,,
117436,2013,Institute of Islamic Studies,,
117893,2013,Department of Biochemistry,,
117710,2013,Department of Civil Engineering and Applied Mechanics,,
117437,2013,Department of Civil Engineering and Applied Mechanics,,
117686,2013,Department of Mining and Materials,,
117438,2013,Department of Mining and Materials,,
117727,2013,Department of Educational and Counselling Psychology,,
116864,2013,Department of Educational and Counselling Psychology,,
117439,2013,Department of Educational and Counselling Psychology,,
117744,2013,Integrated Program in Neuroscience,,
117385,2013,Integrated Program in Neuroscience,,
117932,2013,School of Dietetics and Human Nutrition,,
117387,2013,School of Dietetics and Human Nutrition,,
117388,2013,Department of Mining and Materials,,
117667,2013,Department of Mining and Materials,,
117389,2013,Department of Medicine,,
117755,2013,Department of Medicine,,
117728,2013,Schulich School of Music,,
117390,2013,Schulich School of Music,,
116873,2013,Department of Integrated Studies in Education,,
117391,2013,Department of Integrated Studies in Education,,
117738,2013,Department of Integrated Studies in Education,,
117747,2013,Department of Philosophy,,
117392,2013,Department of Philosophy,,
117678,2013,Department of Bioresource Engineering,,
117393,2013,Department of Bioresource Engineering,,
117394,2013,School of Architecture,,
117716,2013,School of Architecture,,
117632,2013,Institute of Air and Space Law,,
117395,2013,Institute of Air and Space Law,,
117396,2013,School of Dietetics and Human Nutrition,,
117662,2013,School of Dietetics and Human Nutrition,,
117645,2013,Department of Anatomy and Cell Biology,,
117397,2013,Department of Anatomy and Cell Biology,,
117654,2013,Department of Integrated Studies in Education,,
117398,2013,Department of Integrated Studies in Education,,
117957,2013,Department of Integrated Studies in Education,,
117399,2013,Department of Integrated Studies in Education,,
117405,2013,Integrated Program in Neuroscience,,
117625,2013,Integrated Program in Neuroscience,,
117407,2013,Institute of Islamic Studies,,
117653,2013,Institute of Islamic Studies,,
116887,2013,Department of Educational and Counselling Psychology,,
117742,2013,Department of Educational and Counselling Psychology,,
117408,2013,Department of Educational and Counselling Psychology,,
116889,2013,School of Dietetics and Human Nutrition,,
117699,2013,School of Dietetics and Human Nutrition,,
117409,2013,School of Dietetics and Human Nutrition,,
117951,2013,Department of Medicine,,
117410,2013,Department of Medicine,,
117958,2013,Department of Epidemiology and Biostatistics,,
117411,2013,Department of Epidemiology and Biostatistics,,
117668,2013,Department of Mechanical Engineering,,
117412,2013,Department of Mechanical Engineering,,
116894,2013,Department of Pharmacology and Therapeutics,,
117627,2013,Department of Pharmacology and Therapeutics,,
117413,2013,Department of Pharmacology and Therapeutics,,
117414,2013,School of Information Studies,,
117741,2013,School of Information Studies,,
117415,2013,Department of Pharmacology and Therapeutics,,
117622,2013,Department of Pharmacology and Therapeutics,,
116898,2013,Department of Human Genetics,,
117416,2013,Department of Human Genetics,,
117762,2013,Department of Human Genetics,,
117884,2013,School of Computer Science,,
117417,2013,School of Computer Science,,
117621,2013,Desautels Faculty of Management,,
117418,2013,Desautels Faculty of Management,,
116902,2013,Department of Pharmacology and Therapeutics,,
117419,2013,Department of Pharmacology and Therapeutics,,
117682,2013,Department of Pharmacology and Therapeutics,,
117890,2013,School of Dietetics and Human Nutrition,,
117420,2013,School of Dietetics and Human Nutrition,,
116905,2013,Department of Biomedical Engineering,,
117673,2013,Department of Biomedical Engineering,,
117421,2013,Department of Biomedical Engineering,,
116907,2013,Integrated Program in Neuroscience,,
117422,2013,Integrated Program in Neuroscience,,
117675,2013,Integrated Program in Neuroscience,,
117423,2013,Institute of Islamic Studies,,
117696,2013,Institute of Islamic Studies,,
118005,2013,Department of Integrated Studies in Education,,
117424,2013,Department of Integrated Studies in Education,,
117930,2013,Department of Civil Engineering and Applied Mechanics,,
117425,2013,Department of Civil Engineering and Applied Mechanics,,
116912,2013,Department of Human Genetics,,
117694,2013,Department of Human Genetics,,
117447,2013,Department of Human Genetics,,
117651,2013,Faculty of Law,,
117448,2013,Faculty of Law,,
117660,2013,Integrated Program in Neuroscience,,
117449,2013,Integrated Program in Neuroscience,,
117749,2013,Department of Biochemistry,,
117450,2013,Department of Biochemistry,,
116917,2013,Department of Psychology,,
117705,2013,Department of Psychology,,
117451,2013,Department of Psychology,,
117642,2013,Department of Human Genetics,,
117452,2013,Department of Human Genetics,,
117362,2013,Department of Biochemistry,,
117752,2013,Department of Electrical and Computer Engineering,,
117453,2013,Department of Electrical and Computer Engineering,,
116921,2013,Department of Biology,,
117695,2013,Department of Biology,,
117454,2013,Department of Biology,,
116923,2013,Integrated Program in Neuroscience,,
118000,2013,Integrated Program in Neuroscience,,
117455,2013,Integrated Program in Neuroscience,,
118025,2013,Department of Biomedical Engineering,,
117440,2013,Department of Biomedical Engineering,,
117619,2013,Department of Medicine,,
117558,2013,Department of Medicine,,
116926,2013,Department of Medicine,,
117441,2013,Department of Medicine,,
118006,2013,Department of Electrical and Computer Engineering,,
117442,2013,Department of Electrical and Computer Engineering,,
117443,2013,Department of Economics,,
117758,2013,Department of Economics,,
117981,2013,Integrated Program in Neuroscience,,
116930,2013,Integrated Program in Neuroscience,,
117444,2013,Integrated Program in Neuroscience,,
117998,2013,Department of Civil Engineering and Applied Mechanics,,
117445,2013,Department of Civil Engineering and Applied Mechanics,,
117674,2013,Department of Medicine,,
117446,2013,Department of Medicine,,
116934,2013,Department of Psychiatry,,
117461,2013,Department of Psychiatry,,
117988,2013,Department of Psychiatry,,
117689,2013,Department of Art History and Communications Studies,,
117462,2013,Department of Art History and Communications Studies,,
117880,2013,Department of Medicine,,
117463,2013,Department of Medicine,,
117750,2013,Department of Political Science,,
117464,2013,Department of Political Science,,
117912,2013,Department of Epidemiology and Biostatistics,,
117465,2013,Department of Epidemiology and Biostatistics,,
117937,2013,Department of Integrated Studies in Education,,
117466,2013,Department of Integrated Studies in Education,,
117636,2013,Department of Mechanical Engineering,,
117467,2013,Department of Mechanical Engineering,,
117729,2013,Department of Mechanical Engineering,,
117468,2013,Department of Mechanical Engineering,,
117960,2013,Department of Surgery,,
116943,2013,Department of Surgery,,
117469,2013,Department of Surgery,,
117470,2013,Department of Physics,,
117999,2013,Department of Physics,,
117676,2013,Institute of Islamic Studies,,
117471,2013,Institute of Islamic Studies,,
117472,2013,Department of Biomedical Engineering,,
117648,2013,Department of Biomedical Engineering,,
117700,2013,Department of Microbiology and Immunology,,
116948,2013,Department of Microbiology and Immunology,,
117473,2013,Department of Microbiology and Immunology,,
117474,2013,Department of Civil Engineering and Applied Mechanics,,
117931,2013,Department of Civil Engineering and Applied Mechanics,,
117475,2013,Schulich School of Music,,
117732,2013,Schulich School of Music,,
118121,2013,Department of Medicine,,
116952,2013,Department of Medicine,,
117476,2013,Department of Medicine,,
118125,2013,Department of Mining and Materials,,
117477,2013,Department of Mining and Materials,,
117690,2013,Schulich School of Music,,
117478,2013,Schulich School of Music,,
117979,2013,Department of Integrated Studies in Education,,
117479,2013,Department of Integrated Studies in Education,,
117480,2013,School of Communications Sciences and Disorders,,
117677,2013,School of Communications Sciences and Disorders,,
117629,2013,Department of Philosophy,,
117481,2013,Department of Philosophy,,
117908,2013,Department of Mechanical Engineering,,
117482,2013,Department of Mechanical Engineering,,
117984,2013,Department of Biology,,
117483,2013,Department of Biology,,
117938,2013,Department of Chemical Engineering,,
117484,2013,Department of Chemical Engineering,,
118017,2013,Department of Physiology,,
117485,2013,Department of Physiology,,
117873,2013,Department of Electrical and Computer Engineering,,
